path,class,label,source_group,dataset_mode,grouping_strategy
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00072_bright_862.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00072,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00072_rotated_1290.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00072,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00072_sheared_1282.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00072,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00073_bright_239.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00073,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00073_flipped_848.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00073,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00073_sheared_1013.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00073,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00073_zoomed_124.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00073,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00074_rotated_263.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00074,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00074_sheared_1457.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00074,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00074_shifted_809.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00074,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00074_zoomed_1267.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00074,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00075_bright_1405.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00075,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00075_flipped_1820.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00075,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00076_rotated_259.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00076,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00076_sheared_363.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00076,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00076_sheared_924.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00076,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00076_shifted_869.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00076,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00077_flipped_1628.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00077,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00077_rotated_1138.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00077,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00077_rotated_1712.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00077,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00077_shifted_102.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00077,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00078_bright_430.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00078,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00078_flipped_1065.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00078,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00078_flipped_682.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00078,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00078_rotated_516.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00078,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00078_sheared_1357.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00078,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00078_sheared_469.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00078,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00078_zoomed_1129.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00078,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00079_rotated_1316.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00079,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00079_rotated_1601.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00079,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00079_sheared_1539.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00079,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00079_zoomed_1588.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00079,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00080_bright_1185.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00080,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00080_bright_1262.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00080,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00080_rotated_590.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00080,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00080_shifted_671.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00080,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00080_shifted_687.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00080,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00081_bright_248.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00081,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00081_shifted_1795.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00081,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00081_shifted_483.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00081,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00082_rotated_368.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00082,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00082_sheared_1455.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00082,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00082_zoomed_1445.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00082,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00083_bright_217.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00083,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00083_bright_424.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00083,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00083_shifted_161.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00083,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00083_zoomed_1493.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00083,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00084_flipped_1326.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00084,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00084_flipped_145.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00084,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00084_flipped_278.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00084,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00084_rotated_1100.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00084,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00084_sheared_1328.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00084,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00084_shifted_1996.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00084,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00085_bright_297.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00085,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00085_bright_303.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00085,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00085_bright_968.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00085,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00085_rotated_1932.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00085,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00085_sheared_1017.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00085,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00085_shifted_357.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00085,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00085_zoomed_170.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00085,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00086_bright_175.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00086,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00086_bright_1789.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00086,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00086_sheared_52.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00086,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00086_shifted_1237.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00086,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00086_shifted_857.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00086,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00086_zoomed_1777.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00086,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00086_zoomed_1886.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00086,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00087_bright_1810.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00087,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00087_flipped_979.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00087,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00087_sheared_127.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00087,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00087_sheared_1770.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00087,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00087_shifted_402.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00087,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00087_zoomed_1519.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00087,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00087_zoomed_737.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00087,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00088_bright_1563.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00088,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00088_flipped_1923.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00088,augmented,known_aug_marker
/home/eecommulab/Documents/Po/chili_disease/Chili Leaf Disease Augmented Dataset/Nutrition Deficiency/Nutrition Deficiency00088_sheared_1651.jpg,Nutrition Deficiency,4,class4::nutrition_deficiency00088,augmented,known_aug_marker
